timestamp,price,date,deviation,rolling_sigma,threshold,event,event_fixed,episode_id,supply,supply_change,f_deviation,f_dev_3d_min,f_rolling_sigma,f_zscore,supply_pct,f_flow,f_flow_abs,f_flow_3d,f_flow_7d,f_flow_vol_7d,label
1612310707,1.0005790141528208,2021-02-03,0.0005790141528208,0.0053517620192614,-0.0267588100963074,0,0,0,1706483387.0,51260251.0,0.0005790141528208,-0.0063520937611282,0.0053517620192614,0.10819131170946764,3.096878595104413,3.096878595104413,3.096878595104413,4.837656197170137,8.073663073781212,0.9113887182741202,0
1612397936,1.0006066924632002,2021-02-04,0.0006066924632002,0.0053397829619948,-0.0266989148099742,0,0,0,1735622927.0,29139540.0,0.0006066924632002,-0.0020963028935938,0.0053397829619948,0.11361743867086986,1.7075782994423028,1.7075782994423028,1.7075782994423028,5.247186992563058,8.586938245435327,0.9355569697763455,0
1612484228,0.9946483926002456,2021-02-05,-0.0053516073997543,0.0052930974653341,-0.0264654873266707,0,1,0,1769120897.0,33497970.0,-0.0053516073997543,-0.0053516073997543,0.0052930974653341,-1.0110540066196394,1.9300257837628898,1.9300257837628898,1.9300257837628898,6.734482678309606,9.800492748121847,0.9376863213692459,0
1612570698,1.0030372278080142,2021-02-06,0.0030372278080141,0.0054004798680373,-0.0270023993401865,0,0,0,1818259930.0,49139033.0,0.0030372278080141,-0.0053516073997543,0.0054004798680373,0.5623996167433029,2.7775960977753256,2.7775960977753256,2.7775960977753256,6.415200180980518,11.85901228812265,1.0086294959838353,0
1612656791,0.993810936446746,2021-02-07,-0.0061890635532538,0.0052381187912672,-0.0261905939563362,0,1,0,1826607595.0,8347665.0,-0.0061890635532538,-0.0061890635532538,0.0052381187912672,-1.181543183704039,0.4591018512958067,0.4591018512958067,0.4591018512958067,5.166723732834022,11.711958229446461,1.036220913972999,0
1612742716,1.0005951938410331,2021-02-08,0.0005951938410333,0.0034419010271728,-0.0172095051358644,0,0,0,1801487094.0,-25120501.0,0.0005951938410333,-0.0061890635532538,0.0034419010271728,0.1729259023819741,-1.3752543824279928,-1.3752543824279928,1.3752543824279928,1.8614435666431395,9.038656342969087,1.558502769026406,0
1612829713,1.0138207831506665,2021-02-09,0.0138207831506664,0.003440367213287,-0.0172018360664354,0,0,0,1891195984.0,89708890.0,0.0138207831506664,-0.0061890635532538,0.003440367213287,4.017240687938578,4.979713165794131,4.979713165794131,4.979713165794131,4.063560634661945,13.575639410746875,2.021463125216211,0
1612916726,1.000046646056844,2021-02-10,4.664605684401302e-05,0.0041897548627321,-0.0209487743136606,0,0,0,1951419253.0,60223269.0,4.664605684401302e-05,4.664605684401302e-05,0.0041897548627321,0.01113336182480031,3.1844012735593896,3.1844012735593896,3.1844012735593896,6.788860056925528,13.663162089201853,2.030068150392575,0
1613001850,1.000307730375204,2021-02-11,0.0003077303752039,0.004192017907648,-0.0209600895382401,0,0,0,1965541573.0,14122320.0,0.0003077303752039,4.664605684401302e-05,0.004192017907648,0.07340864995888272,0.7236948174150326,0.7236948174150326,0.7236948174150326,8.887809256768552,12.67927860717458,2.0831677301285048,0
1613088232,1.0000389713030946,2021-02-12,3.8971303094603726e-05,0.0041680271671821,-0.0208401358359106,0,0,0,2030169942.0,64628369.0,3.8971303094603726e-05,3.8971303094603726e-05,0.0041680271671821,0.009350059760035407,3.2880692979369464,3.2880692979369464,3.2880692979369464,7.196165388911369,14.037322121348637,2.1579596966083967,0
1613175161,0.9999760988115572,2021-02-13,-2.3901188442865266e-05,0.0041375046251354,-0.0206875231256771,0,0,0,2047789093.0,17619151.0,-2.3901188442865266e-05,-2.3901188442865266e-05,0.0041375046251354,-0.005776715824718406,0.867865819284197,0.867865819284197,0.867865819284197,4.879629934636176,12.127591842857509,2.164761988504555,0
1613260805,0.9996568476349053,2021-02-14,-0.0003431523650947,0.0040529618753125,-0.0202648093765629,0,0,0,2070809898.0,23020805.0,-0.0003431523650947,-0.0003431523650947,0.0040529618753125,-0.08466705970883122,1.124178514217733,1.124178514217733,1.124178514217733,5.280113631438876,12.792668505779435,2.113546465352996,0
1613347483,0.998297944471226,2021-02-15,-0.0017020555287741,0.0037078658792001,-0.0185393293960008,0,0,0,2069338903.0,-1470995.0,-0.0017020555287741,-0.0017020555287741,0.0037078658792001,-0.45903913038550503,-0.07103476767329475,-0.07103476767329475,0.07103476767329475,1.9210095658286352,14.096888120534135,1.8214558923027147,0
1613434088,1.000253397034357,2021-02-16,0.000253397034357,0.0037059550597983,-0.0185297752989915,0,0,0,2118562316.0,49223413.0,0.000253397034357,-0.0017020555287741,0.0037059550597983,0.06837563604206019,2.378702344436623,2.378702344436623,2.378702344436623,3.431846090981061,11.495877299176627,1.3087189033320752,0
1613521106,1.0017865258288203,2021-02-17,0.0017865258288203,0.0035349750968627,-0.0176748754843136,0,0,0,2196279672.0,77717356.0,0.0017865258288203,-0.0017020555287741,0.0035349750968627,0.5053856901017059,3.668400755222345,3.668400755222345,3.668400755222345,5.976068331985673,11.979876780839582,1.4124473243960993,0
1613607190,1.0022324210452744,2021-02-18,0.0022324210452744,0.00353443114792,-0.0176721557396004,0,0,0,2254469387.0,58189715.0,0.0022324210452744,0.000253397034357,0.00353443114792,0.6316210308943695,2.6494674490617376,2.6494674490617376,2.6494674490617376,8.696570548720706,13.905649412486287,1.3750522049089182,0
1613778162,1.004720609265502,2021-02-19,0.0047206092655021,0.0035276465475626,-0.0176382327378131,0,0,0,2300764014.0,46294627.0,0.0047206092655021,0.0017865258288203,0.0035276465475626,1.338175240023343,2.053459996704765,2.053459996704765,2.053459996704765,8.371328200988849,12.671040111254104,1.2541473636891323,0
1613864714,1.0023220980558034,2021-02-20,0.0023220980558034,0.0036113308219306,-0.0180566541096532,0,0,0,2323494929.0,22730915.0,0.0023220980558034,0.0022324210452744,0.0036113308219306,0.6430034162757811,0.9879724674796586,0.9879724674796586,0.9879724674796586,5.690899913246161,12.791146759449568,1.2398474109876645,0
1613951001,1.004223339670956,2021-02-21,0.0042233396709558,0.0036256804461675,-0.0181284022308379,0,0,0,2357690696.0,34195767.0,0.0042233396709558,0.0023220980558034,0.0036256804461675,1.164840568180809,1.4717383960341834,1.4717383960341834,1.4717383960341834,4.513170860218607,13.138706641266019,1.2136798289718809,0
1614037189,1.0036834716295608,2021-02-22,0.0036834716295608,0.0036804994066426,-0.0184024970332133,0,0,0,2384083962.0,26393266.0,0.0036834716295608,0.0023220980558034,0.0036804994066426,1.0008075596786772,1.1194541355563858,1.1194541355563858,1.1194541355563858,3.579164999070228,14.329195544495697,0.9499808915529205,0
1614126212,1.0026916419951666,2021-02-24,0.0026916419951665,0.0037215831489703,-0.0186079157448519,0,0,0,2303952211.0,-64547279.0,0.0026916419951665,0.0026916419951665,0.0037215831489703,0.7232518762643345,-3.3611127912113403,-3.3611127912113403,3.3611127912113403,-0.769920259620771,8.589380408847735,2.230331198811546,0
1614211682,1.0066565530896596,2021-02-25,0.0066565530896596,0.0037085729629033,-0.0185428648145168,0,0,0,2324728000.0,20775789.0,0.0066565530896596,0.0026916419951665,0.0037085729629033,1.794909566629758,0.9017456569111015,0.9017456569111015,0.9017456569111015,-1.339912998743853,5.822725310536492,1.9535623043698322,0
1614297937,1.0014848189026555,2021-02-26,0.0014848189026557,0.0038315279878621,-0.0191576399393106,0,0,0,2334553910.0,9825910.0,0.0014848189026557,0.0014848189026557,0.0038315279878621,0.38752657095536264,0.4226692327016224,0.4226692327016224,0.4226692327016224,-2.0366979015986164,3.5959270941763766,1.7820218414838784,0
1614384483,1.0052935613700658,2021-02-27,0.0052935613700657,0.0038317276553313,-0.0191586382766569,0,0,0,2314997565.0,-19556345.0,0.0052935613700657,0.0014848189026557,0.0038317276553313,1.3815077286874675,-0.8376908717434572,-0.8376908717434572,0.8376908717434572,0.48672401786926667,0.7047762257281542,1.698770254345801,0
1614470783,1.003137138716955,2021-02-28,0.0031371387169549,0.0039038496158592,-0.0195192480792963,0,0,0,2322934280.0,7936715.0,0.0031371387169549,0.0014848189026557,0.0039038496158592,0.8036013232196307,0.3428390215175048,0.3428390215175048,0.3428390215175048,-0.07218261752433008,0.05964277976600041,1.6596596832061552,0
1614557359,1.0034559575436413,2021-03-01,0.0034559575436412,0.00387123311688,-0.0193561655844,0,0,0,2355458417.0,32524137.0,0.0034559575436412,0.0031371387169549,0.00387123311688,0.8927278309776682,1.400131604239796,1.400131604239796,1.400131604239796,0.9052797540138435,-0.011964012028387039,1.6493263230347324,0
1614643467,1.0053454734157343,2021-03-02,0.0053454734157345,0.0038826634712735,-0.0194133173563678,0,0,0,2462539959.0,107081542.0,0.0053454734157345,0.0031371387169549,0.0038826634712735,1.3767542449361967,4.54610199132206,4.54610199132206,4.54610199132206,6.289072617079361,3.4146838437372873,2.3829193035116836,0
1614729720,1.0066134843288257,2021-03-03,0.0066134843288254,0.0039332360664641,-0.0196661803323208,0,0,0,2526670520.0,64130561.0,0.0066134843288254,0.0034559575436412,0.0039332360664641,1.6814359008893125,2.6042444820283173,2.6042444820283173,2.6042444820283173,8.550478077590174,9.380041116976944,1.7631056904619902,0
1614816329,0.9972937971344478,2021-03-04,-0.0027062028655522,0.0040387046002688,-0.0201935230013442,0,0,0,2529513594.0,2843074.0,-0.0027062028655522,-0.0027062028655522,0.0040387046002688,-0.6700670470853665,0.11252254607378998,0.11252254607378998,0.11252254607378998,7.262869019424167,8.590818006139633,1.8201149909901715,0
1614902932,1.0045225395036257,2021-03-05,0.0045225395036254,0.0038380523177531,-0.0191902615887657,0,0,0,2560638680.0,31125086.0,0.0045225395036254,-0.0027062028655522,0.0038380523177531,1.1783423281402838,1.2304771191516295,1.2304771191516295,1.2304771191516295,3.9472441472537367,9.39862589258964,1.7858860569095047,0
1614989182,1.0012997284498584,2021-03-06,0.0012997284498583,0.0037953229218119,-0.0189766146090597,0,0,0,2550377194.0,-10261486.0,0.0012997284498583,-0.0027062028655522,0.0037953229218119,0.34245530001905744,-0.4007393186765462,-0.4007393186765462,0.4007393186765462,0.9422603465488733,9.83557744565655,1.7026728662741697,0
1615075796,1.002610224746869,2021-03-07,0.0026102247468688,0.0037880434877444,-0.0189402174387222,0,0,0,2582625204.0,32248010.0,0.0026102247468688,0.0012997284498583,0.0037880434877444,0.6890693719102641,1.2644408080446423,1.2644408080446423,1.2644408080446423,2.0941786085197256,10.757179232183688,1.6413740451345924,0
1615162919,1.003453335887446,2021-03-08,0.003453335887446,0.0037791522182904,-0.0188957610914524,0,0,0,2551483990.0,-31141214.0,0.003453335887446,0.0012997284498583,0.0037791522182904,0.91378586729915,-1.2057968748917958,-1.2057968748917958,1.2057968748917958,-0.34209538552369967,8.151250753052096,1.94496680782113,0
1615248549,1.0023309067710096,2021-03-09,0.0023309067710095,0.0035105343000809,-0.0175526715004049,0,0,0,2571575541.0,20091551.0,0.0023309067710095,0.0023309067710095,0.0035105343000809,0.6639749313817513,0.7874457013543612,0.7874457013543612,0.7874457013543612,0.8460896345072078,4.392594463084398,1.2507219034436392,0
1615334675,1.004099232553697,2021-03-10,0.004099232553697,0.0035086358695837,-0.0175431793479187,0,0,0,2634061160.0,62485619.0,0.004099232553697,0.0023309067710095,0.0035086358695837,1.168326582200556,2.4298574163487796,2.4298574163487796,2.4298574163487796,2.011506242811345,4.218207397404861,1.2057131698167844,0
1615421027,0.999343354479765,2021-03-11,-0.000656645520235,0.0031217715144144,-0.0156088575720722,0,0,0,2626611377.0,-7449783.0,-0.000656645520235,-0.000656645520235,0.0031217715144144,-0.2103438759701084,-0.2828249819377793,-0.2828249819377793,0.2828249819377793,2.9344781357653615,3.8228598693932914,1.241231867045036,0
1615507255,1.0045933240832146,2021-03-12,0.0045933240832145,0.0031595899291997,-0.0157979496459987,0,0,0,2664592770.0,37981393.0,0.0045933240832145,-0.000656645520235,0.0031595899291997,1.4537722255552175,1.4460225571466312,1.4460225571466312,1.4460225571466312,3.5930549915576315,4.0384053073882935,1.2635123590863355,0
1615593811,1.0048035865939449,2021-03-13,0.0048035865939448,0.0023967007817529,-0.0119835039087645,0,0,0,2717830655.0,53237885.0,0.0048035865939448,-0.000656645520235,0.0023967007817529,2.0042496045048854,1.997974534772906,1.997974534772906,1.997974534772906,3.161172109981758,6.437119160837746,1.2793492788102387,0
1615680288,1.0048836437321045,2021-03-14,0.0048836437321042,0.0023935135249761,-0.0119675676248806,0,0,0,2746532427.0,28701772.0,0.0048836437321042,0.0045933240832145,0.0023935135249761,2.0403660481312573,1.0560544656156967,1.0560544656156967,1.0560544656156967,4.500051557535234,6.228732818408799,1.2723930037425464,0
1615766448,1.0051468775896268,2021-03-15,0.0051468775896268,0.0023914350044609,-0.0119571750223049,0,0,0,2760920084.0,14387657.0,0.0051468775896268,0.0048035865939448,0.0023914350044609,2.1522130352804876,0.5238480659671474,0.5238480659671474,0.5238480659671474,3.57787706635575,7.9583777592677425,0.9155008642659493,0
1615853160,1.002401177904657,2021-03-16,0.0024011779046573,0.0023769794049813,-0.0118848970249067,0,0,0,2777224739.0,16304655.0,0.0024011779046573,0.0024011779046573,0.0023769794049813,1.0101803573162176,0.5905515010915519,0.5905515010915519,0.5905515010915519,2.170454032674396,7.761483559004933,0.9309220836703372,0
1615939925,1.0121483412829442,2021-03-17,0.0121483412829441,0.0023154794056862,-0.0115773970284314,0,0,0,2806863352.0,29638613.0,0.0121483412829441,0.0024011779046573,0.0023154794056862,5.24657712485415,1.0672025415801256,1.0672025415801256,1.0672025415801256,2.181602108638825,6.39882868423628,0.729260662778919,0
1616110226,1.0042110637927846,2021-03-18,0.0042110637927845,0.0027788063925241,-0.0138940319626209,0,0,0,2855121286.0,48257934.0,0.0042110637927845,0.0024011779046573,0.0027788063925241,1.5154218027256745,1.7192833404452879,1.7192833404452879,1.7192833404452879,3.3770373831169653,8.400937006619346,0.5528577139974886,0
1616196608,1.0016621490483917,2021-03-19,0.0016621490483914,0.0026112230455168,-0.0130561152275844,0,0,0,2873992089.0,18870803.0,0.0016621490483914,0.0016621490483914,0.0026112230455168,0.6365404331296547,0.6609457571043365,0.6609457571043365,0.6609457571043365,3.44743163912975,7.615860206577052,0.573893587497638,0
1616286625,1.001732033139321,2021-03-21,0.0017320331393206,0.0025617575967601,-0.0128087879838006,0,0,0,2872010683.0,858001.0,0.0017320331393206,0.0016621490483914,0.0025617575967601,0.6761112532704627,-0.06894263931983557,-0.06894263931983557,0.06894263931983557,2.3112864582297887,5.548943032484311,0.5591953300471237,0
1616371958,1.0016414162072351,2021-03-22,0.0016414162072351,0.0025631177563116,-0.0128155887815581,0,0,0,2893058265.0,21047582.0,0.0016414162072351,0.0016414162072351,0.0025631177563116,0.6403982818164177,0.7328518004680484,0.7328518004680484,0.7328518004680484,1.3248549182525493,5.225740367336662,0.5470380634622585,0
1616458403,1.0006271424849331,2021-03-23,0.0006271424849331,0.0025763335332327,-0.0128816676661636,0,0,0,2920382550.0,27324285.0,0.0006271424849331,0.0006271424849331,0.0025763335332327,0.24342441568354775,0.9444775216098211,0.9444775216098211,0.9444775216098211,1.608386682758034,5.646369822979336,0.5415749554163164,0
1616544125,0.9993577336737924,2021-03-24,-0.0006422663262076,0.0026225656025757,-0.0131128280128787,0,0,0,2916556410.0,-3826140.0,-0.0006422663262076,-0.0006422663262076,0.0026225656025757,-0.24490000386522684,-0.13101502746617477,-0.13101502746617477,0.13101502746617477,1.5463142946116948,4.92480329442161,0.6478066635634887,0
1616631277,0.9992834575264856,2021-03-25,-0.0007165424735144,0.0027208074745915,-0.0136040373729575,0,0,0,2915360929.0,-1195481.0,-0.0007165424735144,-0.0007165424735144,0.0027208074745915,-0.2633565513936193,-0.040989469495633646,-0.040989469495633646,0.040989469495633646,0.7724730246480127,3.81661128334585,0.6787931128913941,0
1616717892,1.0061487187930729,2021-03-26,0.0061487187930728,0.00281451286197,-0.0140725643098501,0,0,0,2922014258.0,6653329.0,0.0061487187930728,-0.0007165424735144,0.00281451286197,2.1846476085275532,0.22821630535749815,0.22821630535749815,0.22821630535749815,0.05621180839568973,2.32554424825806,0.44140796816804295,0
1616804211,1.0037673335347923,2021-03-27,0.0037673335347925,0.0028648482241745,-0.0143242411208727,0,0,0,2959347421.0,37333163.0,0.0037673335347925,-0.0007165424735144,0.0028648482241745,1.3150202872887096,1.2776516369756852,1.2776516369756852,1.2776516369756852,1.4648784728375497,2.942250128129409,0.5628044758758981,0
1616976022,1.0025302603219066,2021-03-29,0.0025302603219066,0.0028640170305911,-0.0143200851529559,0,0,0,2993764422.0,17715470.0,0.0025302603219066,0.0025302603219066,0.0028640170305911,0.8834655293178838,1.1629929205260403,1.1629929205260403,1.1629929205260403,2.6688608628592236,4.174185687975285,0.5767532000301469,0
1617063577,1.0031421937989955,2021-03-30,0.0031421937989957,0.0027961147902307,-0.0139805739511535,0,0,0,2987650645.0,-6113777.0,0.0031421937989957,0.0025302603219066,0.0027961147902307,1.123771388061091,-0.20421703708789485,-0.20421703708789485,0.20421703708789485,2.2364275204138306,3.2371168504193415,0.6445446744506538,0
1617149452,1.0021895241807273,2021-03-31,0.0021895241807272,0.0027779016833558,-0.013889508416779,0,0,0,3014474386.0,26823741.0,0.0021895241807272,0.0021895241807272,0.0027779016833558,0.7881935468940644,0.8978205348370016,0.8978205348370016,0.8978205348370016,1.856596418275147,3.190459863646522,0.6389460816100699,0
